																																																																												26	28	0			1	2	2	6
																																																																												27	29	0			1	2	2	6
																																																																												28	30	0			1	2	2	6
																																																																												30	31	0			1	2	2	6
																																																																												31	32	0			1	2	2	6
																																																																												32	33	0			1	2	2	6
Gauntlet	8	32	1	x				6	1	1	3	6	1		1		1	 	 	 	 	 	 	 	 	 	x	 				 	 	 	 	 	 	 	 	 	 	 	 	 	 					x					weak		x	x	x	x				x	x		5000	8000	1	3000	6000	2	500	3000	10	1	2	0			1	1	3	6
			2			x		6	1	1	3	6																						1							1									x					weak		x	x	x	x				x	x		3000	6000	3	500	3000	10	0	0	0	1	4	0			1	1	3	6
			3			x		8	1	1	3	6																																						x					weak		x	x	x	x				x	x		10000	14000	1	4000	8000	3	500	3000	9	1	5	0			1	1	3	6
			4			x		6	1	1	3	6																				1							1											x					weak		x	x	x	x				x	x		3000	6000	3	500	3000	10	0	0	0	1	15	0		x	1	1	3	6
			5				x	6	1	1	3	6																																			x	x				x			weak		x	x	x	x				x	x		100	2000	8	0	0	0	0	0	0	2	3	0			1	1	3	6
			6			x		8	1	1	3	6																					1		1		1			1		1		1			x	x				x			avg		x	x	x	x				x	x		3000	6000	4	500	3000	8	0	0	0	5	6	0			1	1	3	6
			7			x		10	1	1	3	6																																							x				avg		x	x	x	x				x	x		12000	18000	1	5000	10000	5	1000	4000	7	5	21	0		x	1	1	3	6
			8			x		10	1	1	3	6																																							x				avg		x	x	x	x				x	x		5000	10000	6	1000	4000	7	0	0	0	6	7	0	x		1	1	3	6
			9			x		10	1	1	3	6																								1							1				x		x						avg		x	x	x	x				x	x		15000	20000	1	4000	8000	3	500	3000	9	7	8	0	x		1	1	3	6
			10			x		10	1	1	3	6																				1	1	1					1	1	1						x		x			x			avg		x	x	x	x				x	x		4000	8000	4	500	3000	9	0	0	0	8	9	0			1	1	3	6
			11		x			10	1	1	3	6	2		1		1						x	x								1		1					1		1					x									weak	x											5000	10000	1	4000	8000	4	1000	4000	8	9	10	0			1	1	3	6
			12			x		10	1	1	3	6																																			x		x			x			avg		x	x	x	x				x	x		10000	14000	1	4000	8000	3	500	3000	9	10	11	0			1	1	3	6
			13				x	6	1	1	3	6																																			x		x			x			weak		x	x	x	x				x	x		100	2000	8	0	0	0	0	0	0	10	12	0			1	1	3	6
			14			x		10	1	1	3	6																					1		1		1			1		1		1			x		x			x			avg		x	x	x	x				x	x		4000	8000	5	500	3000	8	0	0	0	12	13	0			1	1	3	6
			15		x			10	1	1	3	6	4		1		1						x	x					x			1		1		1			1		1		1			x									weak	x											5000	10000	1	4000	8000	4	1000	4000	8	13	14	0			1	1	3	6
			16			x		10	1	1	3	6																																			x		x			x			weak		x	x	x	x				x	x		10000	14000	1	4000	8000	5	500	3000	7	14	15	0			1	1	3	6
			17		x			10	1	1	3	6	6		1		1						x	x					x			1		1			1		1		1			1		x									weak	x											4000	8000	5	500	3000	8	0	0	0	15	16	0			1	1	3	6
			18			x		10	1	1	3	6																					1		1	1				1		1	1				x		x			x			avg		x	x	x	x				x	x		5000	10000	4	500	3000	9	0	0	0	16	17	0			1	1	3	6
			19				x	6	1	1	3	6																																			x		x			x			weak		x	x	x	x				x	x		100	2000	8	0	0	0	0	0	0	17	18	0			1	1	3	6
			20			x		8	1	1	3	6																							1	1	1					1	1	1			x		x			x			avg		x	x	x	x				x	x		5000	10000	4	500	3000	9	0	0	0	18	19	0			1	1	3	6
			21		x			8	1	1	3	6	5		1		1						x	x					x			1	1	1					1	1	1					x									weak	x											5000	10000	3	500	3000	10	0	0	0	18	22	0			1	1	3	6
			22				x	6	1	1	3	6																																			x		x			x			weak		x	x	x	x				x	x		100	2000	8	0	0	0	0	0	0	19	20	0			1	1	3	6
			23			x		8	1	1	3	6																					1		1	1				1		1	1				x		x			x			weak		x	x	x	x				x	x		8000	12000	2	6000	10000	4	1000	5000	8	20	21	0			1	1	3	6
			24		x			8	1	1	3	6	3		1		1						x	x					x			1		1			1		1		1			1		x									none	x											5000	10000	1	4000	8000	3	1000	4000	8	22	23	0			1	1	3	6
																																																																												23	24	0			1	1	3	6
"Ready 
or Not"	4	32	1	x				10	1	3	2	3	1		1		4			4		x								x		1	1	1					4	4	4					x									average	x											500	3000	9	500	3000	6	3000	6000	1	1	5	6000			1	3	2	3
			2	x				10	1	3	2	3	2		1		4			4		x				x						1		1	1				4		4	4				x									average	x											500	3000	9	500	3000	6	3000	6000	1	2	5	6000			1	3	2	3
			3	x				10	1	3	2	3	3		1		4			4		x		x								1		1		1			4		4		4			x									average	x											500	3000	9	500	3000	6	3000	6000	1	3	5	6000			1	3	2	3
			4			x		15	1	3	2	3							1		4			x								1	1	1	1	1	1	1	4	4	4	4	4	4	4	x									average		x				x				x		3000	6000	6	10000	15000	1	500	3000	9	4	5			x	1	3	2	3
			5			x		5	1	3	2	3								2												1		1					4		4						x	x		x	x	x	x		average		x	x	x	x	x	x	x	x	x	x	3000	6000	1	500	3000	6	500	3000	9	6	5			x	1	3	2	3
			6			x		15	1	3	2	3							1		4									x		1	1	1	1	1	1	1	4	4	4	4	4	4	4	x									average		x		x		x						3000	6000	6	10000	15000	1	500	3000	9	7	5			x	1	3	2	3
			7			x		15	1	3	2	3							1		4					x						1	1	1	1	1	1	1	4	4	4	4	4	4	4	x									average		x		x						x		3000	6000	6	10000	15000	1	500	3000	9	8	1				1	3	2	3
			8			x		8	1	3	2	3																																			x								strong		x	x	x	x	x	x	x	x	x	x	20000	30000	1	15000	20000	6	10000	15000	9	9	2				1	3	2	3
			9			x		8	1	3	2	3																																			x								strong		x	x	x	x	x	x	x	x	x	x	20000	30000	1	15000	20000	6	10000	15000	9	10	3				1	3	2	3
			10			x		8	1	3	2	3																																			x								strong		x	x	x	x	x	x	x	x	x	x	20000	30000	1	15000	20000	6	10000	15000	9						1	3	2	3
"South 
of Hell"	8	18	1	x				20	1	2	3	3	1	1	1	3	3						x	x	x	x	x	x	x	x	x	1	1	1	1	1	1	1	3	3	3	3	3	3	3					x					avg	x	x	x	x	x	x	x	x	x	x		500	3000	10	3000	9000	4	9000	30000	2	1	4	0	x		1	2	3	3
			2	x				20	1	2	3	3	2	1	1	3	3						x	x	x	x	x	x	x	x	x	1	1	1	1	1	1	1	3	3	3	3	3	3	3					x					avg	x	x	x	x	x	x	x	x	x	x		500	3000	10	3000	9000	4	9000	30000	2	2	4	0	x		1	2	3	3
			3		x			35	1	2	3	3	3	2	3	4	5									x						2	2	2	2	2	2	2	4	4	4	4	4	4	4									x	strong	x	x	x	x	x	x	x	x	x	x		500	3000	12	3000	9000	5	9000	30000	4	4	5	0	x		1	2	3	3
			4			x		40	1	2	3	3						1		3			x	x	x	x	x	x	x	x	x	1	1	1	1	1	1	1	2	2	2	2	2	2	3		x	x	x	x	x	x	x	x	avg	x	x	x	x	x	x	x	x	x	x		1000	4000	12	4000	9000	4	9000	40000	1	5	6	3000			1	2	3	3
			5			x		10	1	2	3	3																																			x	x	x	x	x	x	x	x	avg	x	x	x	x	x	x	x	x	x	x		500	3000	4	3000	9000	2	9000	30000	1	5	3	3000			1	2	3	3
			6			x		15	1	2	3	3																																			x	x	x	x	x	x	x	x	avg	x	x	x	x	x	x	x	x	x	x		500	3000	6	3000	9000	2	9000	30000	1	5	7	3000			1	2	3	3
			7			x		15	1	2	3	3																																			x	x	x	x	x	x	x	x	avg	x	x	x	x	x	x	x	x	x	x		500	3000	6	3000	9000	2	9000	30000	1	1	8	8000			1	2	3	3
			8				x	5	1	2	3	3																																			x	x	x	x	x	x	x	x	none												500	3000	2	0	0	0	0	0	0	2	9	8000			1	2	3	3
			9				x	5	1	2	3	3																																			x	x	x	x	x	x	x	x	none												500	3000	2	0	0	0	0	0	0	3	10	10000			1	2	3	3
			10				x	5	1	2	3	3																																			x	x	x	x	x	x	x	x	none												500	3000	2	0	0	0	0	0	0	8	11	3000			1	2	3	3
			11			x		15	1	2	3	3						1		3			x	x	x	x	x	x	x	x	x																x	x	x	x	x	x	x	x	avg	x	x	x	x	x	x	x	x	x	x		500	3000	8	3000	9000	3	9000	30000	1	9	11	3000			1	2	3	3
																																																																												10	11	3000			1	2	3	3
																																																																												3	6	6000			1	2	3	3
																																																																												3	7	6000			1	2	3	3
"Worlds 
at War"	8	32	1	x				15	1	2	2	5	1		1		2						x	x	x	x	x	x	x	x	x	1		1					2		2					x									average	x											500	3000	8	3000	6000	6	10000	15000	1	1	6	3000			1	2	2	5
			2	x				15	1	2	2	5	2		1		2						x	x	x	x	x	x	x	x	x	1		1					2		2					x									average	x											500	3000	8	3000	6000	6	10000	15000	1	2	8	3000			1	2	2	5
			3		x			15	1	2	2	5	3		1		2						x	x	x	x	x	x	x	x	x	1	 	1	 	 	 	 	2		2					x									average	 	x	x	x	x	x	x	x	x	x	x	500	3000	8	3000	6000	6	10000	15000	1	3	12	4500			1	2	2	5
			4		x			15	1	2	2	5	4		1		2						x	x	x	x	x	x	x	x	x	1	 	1	 	 	 	 	2		2					x									average	 	x	x	x	x	x	x	x	x	x	x	500	3000	8	3000	6000	6	10000	15000	1	4	14	4500			1	2	2	5
			5		x			15	1	2	2	5	5		1		2						x	x	x	x	x	x	x	x	x	1	1	1	1	1	1	1	2	2	2	2	2	2	1	x									average	 	x	x	x	x	x	x	x	x	x	x	500	3000	8	3000	6000	6	10000	15000	1	5	9	6000			1	2	2	5
			6			x		30	1	2	2	5																							1		1			 		2	 	2						 	x				average		x	x	x	x	x	x	x	x	x	x	500	8000	8	3000	15000	6	10000	15000	1	5	15	3000			1	2	2	5
			7			x		20	1	2	2	5																					1		1	1	1	1		2		2	2	2	2		x								average		x	x	x	x	x	x	x	x	x	x	500	3000	6	3000	6000	6	15000	20000	3	5	16	3000			1	2	2	5
			8			x		30	1	2	2	5																							1		1					2		2								x			average		x	x	x	x	x	x	x	x	x	x	500	8000	8	3000	15000	6	10000	15000	1	6	7			x	1	2	2	5
			9			x		10	1	2	2	5																																					x						none												500	3000	3	10000	20000	2	20000	30000		6	8	6000			1	2	2	5
			10			x		15	1	2	2	5							1		3	x	x	x	x	x	x	x	x	x	x	1		1					2		2					x									none												10000	20000	1	500	3000	8	3000	6000	2	6	10	4500			1	2	2	5
			11			x		15	1	2	2	5							1		3	x	x	x	x	x	x	x	x	x	x	1		1					2		2					x									none												10000	20000	1	500	3000	8	3000	6000	2	8	7			x	1	2	2	5
			12			x		20	1	2	2	5							1		3	x	x	x	x	x	x	x	x	x	x	1	1	1	1	1	1		2	2	2	2	2	2		x									average		x	x	x	x	x	x	x	x	x	x	500	3000	8	3000	6000	4	10000	20000	3	8	11	4500			1	2	2	5
			13			x		35	1	2	2	5							1		3	x	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1							2	x									strong		x	x	x	x	x	x	x	x	x	x	5000	20000	6	10000	20000	6	500	3000	10	9	13	6000			1	2	2	5
			14			x		20	1	2	2	5							1		3	x	x	x	x	x	x	x	x	x	x	1	1	1	1	1	1		2	2	2	2	2	2		x									average		x	x	x	x	x	x	x	x	x	x	500	3000	8	3000	6000	4	10000	20000	3	13	12	4500			1	2	2	5
			15			x		20	1	2	2	5							1		3	x	x	x	x	x	x	x	x	x	x	1	1	1	1	1	1		2	2	2	2	2	2		x									average		x	x	x	x	x	x	x	x	x	x	500	3000	8	3000	6000	4	10000	20000	3	13	14	4500			1	2	2	5
			16			x	 	20	1	2	2	5							1		3	x	x	x	x	x	x	x	x	x	x	1	1	1	1	1	1		2	2	2	2	2	2		x									average		x	x	x	x	x	x	x	x	x	x	500	3000	8	3000	6000	4	10000	20000	3	13	17			x	1	2	2	5
			17			x	 	10	1	2	2	5																										1							1				x						none												500	3000	6	20000	30000	1	10000	20000	4	6	13	6000			1	2	2	5
																																																																												8	13	6000			1	2	2	5
"Meeting 
in Muzgob"	9	32	1	x				15	1	6	2	8	1		1		4						x	x	x	x	x	x	x	x	x	1		1				1	1		1				1				x						avg		x	x	x	x	x	x	x	x	x	x	500	3000	6	3000	6000	2	15000	20000	1	1	14	6000			1	6	2	8
			2		x			20	1	6	2	8	2		1		4						x	x	x	x	x	x	x	x	x	1		1				1	1		1				1				x						avg		x	x	x	x	x	x	x	x	x	x	500	3000	6	3000	6000	2	15000	20000	1	2	14	6000			1	6	2	8
			3	x				15	1	6	2	8	3		1		4						x	x	x	x	x	x	x	x	x	1		1				1	1		1				1				x						avg		x	x	x	x	x	x	x	x	x	x	500	3000	6	3000	6000	2	15000	20000	1	3	14	6000			1	6	2	8
			4		x			25	1	6	2	8	4		1		4						x	x	x	x	x	x	x	x	x	1	1	1	1	1	1	1	2	1	2	1	1	1	2			x							avg		x	x	x	x	x	x	x	x	x	x	500	3000	6	3000	6000	2	15000	20000	1	4	11				1	6	2	8
			5	x				15	1	6	2	8	5		1		4						x	x	x	x	x	x	x	x	x	1		1				1	1		1				1							x			avg		x	x	x	x	x	x	x	x	x	x	500	3000	6	3000	6000	2	15000	20000	1	4	12				1	6	2	8
			6	x				15	1	6	2	8	6		1		4						x	x	x	x	x	x	x	x	x	1		1				1	1		1				1							x			avg		x	x	x	x	x	x	x	x	x	x	500	3000	6	3000	6000	2	15000	20000	1	4	13				1	6	2	8
			7			x		20	1	6	2	8	2		1		4						x	x	x	x	x	x	x	x	x	1		1				1	1		1				1							x			avg		x	x	x	x	x	x	x	x	x	x	500	3000	6	3000	6000	2	15000	20000	1	4	17	45000			1	6	2	8
			8	x				15	1	6	2	8	7		1		4						x	x	x	x	x	x	x	x	x	1		1				1	1		1				1						x				avg		x	x	x	x	x	x	x	x	x	x	500	3000	6	3000	6000	2	15000	20000	1	5	15	6000			1	6	2	8
			9			x		20	1	6	2	8	2		1		4						x	x	x	x	x	x	x	x	x	1		1				1	1		1				1						x				avg		x	x	x	x	x	x	x	x	x	x	500	3000	6	3000	6000	2	15000	20000	1	6	15	6000			1	6	2	8
			10	x				15	1	6	2	8	8		1		4						x	x	x	x	x	x	x	x	x	1		1				1	1		1				1						x				avg		x	x	x	x	x	x	x	x	x	x	500	3000	6	3000	6000	2	15000	20000	1	7	15	6000			1	6	2	8
			11				x	10	1	6	2	8																																				x							strong		x	x	x	x	x	x	x	x	x	x	500	3000	5	10000	15000	2				8	16	6000			1	6	2	8
			12				x	10	1	6	2	8																																				x							strong		x	x	x	x	x	x	x	x	x	x	500	3000	5	10000	15000	2				9	16	6000			1	6	2	8
			13				x	10	1	6	2	8																																				x							strong		x	x	x	x	x	x	x	x	x	x	500	3000	5	10000	15000	2				10	16	6000			1	6	2	8
			14			x		30	1	6	2	8																					2		2	2	2		1	3	1	3	3	3	1				x						strong		x	x	x	x	x	x	x	x	x	x	10000	15000	8	15000	20000	5	20000	30000	1	12	14	45000			1	6	2	8
			15			x		30	1	6	2	8																					2		2	2	2		1	3	1	3	3	3	1							x			strong		x	x	x	x	x	x	x	x	x	x	10000	15000	8	15000	20000	5	20000	30000	1	11	16	45000			1	6	2	8
